1570521961716,catalina-exec-48,1
1570521961716,catalina-exec-48,1
1570521961735,catalina-exec-48,0
1570521963203,catalina-exec-48,1
1570521963204,catalina-exec-48,1
1570521963226,catalina-exec-48,0
1570521964639,catalina-exec-48,1
1570521964639,catalina-exec-48,1
1570521964665,catalina-exec-48,0
1570521966085,catalina-exec-48,1
1570521966085,catalina-exec-48,1
1570521966102,catalina-exec-48,0
1570521966118,catalina-exec-48,1
1570521966118,catalina-exec-48,1
1570521966134,catalina-exec-48,0
1570521966149,catalina-exec-48,1
1570521966149,catalina-exec-48,1
1570521966162,catalina-exec-48,0
1570521966162,catalina-exec-48,1
1570521966162,catalina-exec-48,1
1570521966177,catalina-exec-48,0
1570521966177,catalina-exec-48,1
1570521966177,catalina-exec-48,1
1570521966189,catalina-exec-48,0
1570521966190,catalina-exec-48,1
1570521966190,catalina-exec-48,1
1570521966201,catalina-exec-48,0
1570521966204,catalina-exec-48,1
1570521966204,catalina-exec-48,1
1570521966214,catalina-exec-48,0
1570521966215,catalina-exec-48,1
1570521966215,catalina-exec-48,1
1570521966226,catalina-exec-48,0
1570521966229,catalina-exec-48,1
1570521966229,catalina-exec-48,1
1570521966240,catalina-exec-48,0
1570521966243,catalina-exec-48,1
1570521966243,catalina-exec-48,1
1570521966254,catalina-exec-48,0
1570521966257,catalina-exec-48,1
1570521966257,catalina-exec-48,1
1570521966267,catalina-exec-48,0
1570521966268,catalina-exec-48,1
1570521966268,catalina-exec-48,1
1570521966279,catalina-exec-48,0
1570521966282,catalina-exec-48,1
1570521966282,catalina-exec-48,1
1570521966292,catalina-exec-48,0
1570521966293,catalina-exec-48,1
1570521966293,catalina-exec-48,1
1570521966304,catalina-exec-48,0
1570521966304,catalina-exec-48,1
1570521966304,catalina-exec-48,1
1570521966316,catalina-exec-48,0
1570521966318,catalina-exec-48,1
1570521966318,catalina-exec-48,1
1570521966329,catalina-exec-48,0
1570521966330,catalina-exec-48,1
1570521966330,catalina-exec-48,1
1570521966341,catalina-exec-48,0
1570521966344,catalina-exec-48,1
1570521966344,catalina-exec-48,1
1570521966354,catalina-exec-48,0
1570521966355,catalina-exec-48,1
1570521966355,catalina-exec-48,1
1570521966366,catalina-exec-48,0
1570521966369,catalina-exec-48,1
1570521966369,catalina-exec-48,1
1570521966379,catalina-exec-48,0
1570521966382,catalina-exec-48,1
1570521966382,catalina-exec-48,1
1570521966393,catalina-exec-48,0
1570521966394,catalina-exec-48,1
1570521966394,catalina-exec-48,1
1570521966404,catalina-exec-48,0
1570521966405,catalina-exec-48,1
1570521966405,catalina-exec-48,1
1570521966418,catalina-exec-48,0
1570521966421,catalina-exec-48,1
1570521966421,catalina-exec-48,1
1570521966433,catalina-exec-48,0
1570521966439,catalina-exec-48,1
1570521966439,catalina-exec-48,1
1570521966450,catalina-exec-48,0
1570521966451,catalina-exec-48,1
1570521966451,catalina-exec-48,1
1570521966467,catalina-exec-48,0
1570521966471,catalina-exec-48,1
1570521966471,catalina-exec-48,1
1570521966485,catalina-exec-48,0
1570521966488,catalina-exec-48,1
1570521966488,catalina-exec-48,1
1570521966502,catalina-exec-48,0
1570521966503,catalina-exec-48,1
1570521966503,catalina-exec-48,1
1570521966517,catalina-exec-48,0
1570521966518,catalina-exec-48,1
1570521966518,catalina-exec-48,1
1570521966529,catalina-exec-48,0
1570521966530,catalina-exec-48,1
1570521966530,catalina-exec-48,1
1570521966542,catalina-exec-48,0
1570521966546,catalina-exec-48,1
1570521966546,catalina-exec-48,1
1570521966557,catalina-exec-48,0
1570521966558,catalina-exec-48,1
1570521966558,catalina-exec-48,1
1570521966569,catalina-exec-48,0
1570521966573,catalina-exec-48,1
1570521966573,catalina-exec-48,1
1570521966583,catalina-exec-48,0
1570521966587,catalina-exec-48,1
1570521966587,catalina-exec-48,1
1570521966598,catalina-exec-48,0
1570521966599,catalina-exec-48,1
1570521966599,catalina-exec-48,1
1570521966610,catalina-exec-48,0
1570521966611,catalina-exec-48,1
1570521966611,catalina-exec-48,1
1570521966622,catalina-exec-48,0
1570521966623,catalina-exec-48,1
1570521966623,catalina-exec-48,1
1570521966633,catalina-exec-48,0
1570521966634,catalina-exec-48,1
1570521966634,catalina-exec-48,1
1570521966645,catalina-exec-48,0
1570521966646,catalina-exec-48,1
1570521966646,catalina-exec-48,1
1570521966657,catalina-exec-48,0
1570521966659,catalina-exec-48,1
1570521966659,catalina-exec-48,1
1570521966670,catalina-exec-48,0
1570521966670,catalina-exec-48,1
1570521966670,catalina-exec-48,1
1570521966682,catalina-exec-48,0
1570521966686,catalina-exec-48,1
1570521966686,catalina-exec-48,1
1570521966698,catalina-exec-48,0
1570521966705,catalina-exec-48,1
1570521966705,catalina-exec-48,1
1570521966716,catalina-exec-48,0
1570521966717,catalina-exec-48,1
1570521966717,catalina-exec-48,1
1570521966730,catalina-exec-48,0
1570521966735,catalina-exec-48,1
1570521966735,catalina-exec-48,1
1570521977026,catalina-exec-10,0
1570521977028,catalina-exec-10,1
1570521977028,catalina-exec-10,1
1570521982203,catalina-exec-32,0
1570521982205,catalina-exec-32,1
1570521982205,catalina-exec-32,1
1570522020569,catalina-exec-41,0
1570522020590,catalina-exec-41,0
1570522020591,catalina-exec-41,1
1570522020611,catalina-exec-41,0
1570522021670,catalina-exec-41,1
1570522021670,catalina-exec-41,1
1570522021705,catalina-exec-41,0
1570522023014,catalina-exec-41,1
1570522023015,catalina-exec-41,1
1570522023043,catalina-exec-41,0
1570522024360,catalina-exec-41,1
1570522024360,catalina-exec-41,1
1570522024393,catalina-exec-41,0
1570522025712,catalina-exec-41,1
1570522025713,catalina-exec-41,1
1570522025730,catalina-exec-41,0
1570522025743,catalina-exec-41,1
1570522025743,catalina-exec-41,1
1570522025756,catalina-exec-41,0
1570522025770,catalina-exec-41,1
1570522025770,catalina-exec-41,1
1570522025782,catalina-exec-41,0
1570522025783,catalina-exec-41,1
1570522025783,catalina-exec-41,1
1570522026227,catalina-exec-4,0
1570522026231,catalina-exec-4,1
1570522026231,catalina-exec-4,1
1570522032704,catalina-exec-50,0
1570522032704,catalina-exec-50,1
1570522034609,catalina-exec-17,0
1570522034613,catalina-exec-17,1
1570522034613,catalina-exec-17,1
1570522080492,catalina-exec-46,0
1570522080513,catalina-exec-46,0
1570522080513,catalina-exec-46,1
1570522080533,catalina-exec-46,0
1570522081595,catalina-exec-46,1
1570522081596,catalina-exec-46,1
1570522081628,catalina-exec-46,0
1570522082891,catalina-exec-46,1
1570522082891,catalina-exec-46,1
1570522082918,catalina-exec-46,0
1570522084271,catalina-exec-46,1
1570522084271,catalina-exec-46,1
1570522084298,catalina-exec-46,0
1570522085635,catalina-exec-46,1
1570522085636,catalina-exec-46,1
1570522085652,catalina-exec-46,0
1570522085663,catalina-exec-46,1
1570522085663,catalina-exec-46,1
1570522085677,catalina-exec-46,0
1570522085689,catalina-exec-46,1
1570522085690,catalina-exec-46,1
1570522085702,catalina-exec-46,0
1570522085702,catalina-exec-46,1
1570522085702,catalina-exec-46,1
1570522086795,catalina-exec-6,0
1570522086795,catalina-exec-6,1
1570522087298,catalina-exec-14,0
1570522087301,catalina-exec-14,1
1570522087301,catalina-exec-14,1
1570522140513,catalina-exec-12,0
1570522140532,catalina-exec-12,0
1570522140532,catalina-exec-12,1
1570522140550,catalina-exec-12,0
1570522141598,catalina-exec-12,1
1570522141599,catalina-exec-12,1
1570522141624,catalina-exec-12,0
1570522143005,catalina-exec-12,1
1570522143005,catalina-exec-12,1
1570522143033,catalina-exec-12,0
1570522144412,catalina-exec-12,1
1570522144412,catalina-exec-12,1
1570522144439,catalina-exec-12,0
1570522145847,catalina-exec-12,1
1570522145848,catalina-exec-12,1
1570522145861,catalina-exec-12,0
1570522145873,catalina-exec-12,1
1570522145873,catalina-exec-12,1
1570522145885,catalina-exec-12,0
1570522145915,catalina-exec-12,1
1570522145915,catalina-exec-12,1
1570522145927,catalina-exec-12,0
1570522145928,catalina-exec-12,1
1570522145928,catalina-exec-12,1
1570522145941,catalina-exec-12,0
1570522145942,catalina-exec-12,1
1570522145942,catalina-exec-12,1
1570522145955,catalina-exec-12,0
1570522145956,catalina-exec-12,1
1570522145956,catalina-exec-12,1
1570522145968,catalina-exec-12,0
1570522145969,catalina-exec-12,1
1570522145969,catalina-exec-12,1
1570522145981,catalina-exec-12,0
1570522145981,catalina-exec-12,1
1570522145981,catalina-exec-12,1
1570522145993,catalina-exec-12,0
1570522145993,catalina-exec-12,1
1570522145993,catalina-exec-12,1
1570522146006,catalina-exec-12,0
1570522146007,catalina-exec-12,1
1570522146007,catalina-exec-12,1
1570522146019,catalina-exec-12,0
1570522146020,catalina-exec-12,1
1570522146020,catalina-exec-12,1
1570522146032,catalina-exec-12,0
1570522146034,catalina-exec-12,1
1570522146034,catalina-exec-12,1
1570522146046,catalina-exec-12,0
1570522146046,catalina-exec-12,1
1570522146046,catalina-exec-12,1
1570522146059,catalina-exec-12,0
1570522146060,catalina-exec-12,1
1570522146060,catalina-exec-12,1
1570522146072,catalina-exec-12,0
1570522146073,catalina-exec-12,1
1570522146073,catalina-exec-12,1
1570522146086,catalina-exec-12,0
1570522146086,catalina-exec-12,1
1570522146086,catalina-exec-12,1
1570522146098,catalina-exec-12,0
1570522146099,catalina-exec-12,1
1570522146099,catalina-exec-12,1
1570522146111,catalina-exec-12,0
1570522146112,catalina-exec-12,1
1570522146112,catalina-exec-12,1
1570522146125,catalina-exec-12,0
1570522146127,catalina-exec-12,1
1570522146127,catalina-exec-12,1
1570522146140,catalina-exec-12,0
1570522146141,catalina-exec-12,1
1570522146141,catalina-exec-12,1
1570522146154,catalina-exec-12,0
1570522146154,catalina-exec-12,1
1570522146154,catalina-exec-12,1
1570522146168,catalina-exec-12,0
1570522146169,catalina-exec-12,1
1570522146169,catalina-exec-12,1
1570522146182,catalina-exec-12,0
1570522146183,catalina-exec-12,1
1570522146183,catalina-exec-12,1
1570522146195,catalina-exec-12,0
1570522146196,catalina-exec-12,1
1570522146196,catalina-exec-12,1
1570522146209,catalina-exec-12,0
1570522146210,catalina-exec-12,1
1570522146210,catalina-exec-12,1
1570522146227,catalina-exec-12,0
1570522146228,catalina-exec-12,1
1570522146228,catalina-exec-12,1
1570522146245,catalina-exec-12,0
1570522146245,catalina-exec-12,1
1570522146245,catalina-exec-12,1
1570522146263,catalina-exec-12,0
1570522146264,catalina-exec-12,1
1570522146264,catalina-exec-12,1
1570522146281,catalina-exec-12,0
1570522146281,catalina-exec-12,1
1570522146281,catalina-exec-12,1
1570522146294,catalina-exec-12,0
1570522146295,catalina-exec-12,1
1570522146295,catalina-exec-12,1
1570522146307,catalina-exec-12,0
1570522146308,catalina-exec-12,1
1570522146308,catalina-exec-12,1
1570522146321,catalina-exec-12,0
1570522146321,catalina-exec-12,1
1570522146321,catalina-exec-12,1
1570522146334,catalina-exec-12,0
1570522146335,catalina-exec-12,1
1570522146335,catalina-exec-12,1
1570522146347,catalina-exec-12,0
1570522146348,catalina-exec-12,1
1570522146348,catalina-exec-12,1
1570522146360,catalina-exec-12,0
1570522146361,catalina-exec-12,1
1570522146361,catalina-exec-12,1
1570522146373,catalina-exec-12,0
1570522146374,catalina-exec-12,1
1570522146374,catalina-exec-12,1
1570522146388,catalina-exec-12,0
1570522146388,catalina-exec-12,1
1570522146388,catalina-exec-12,1
1570522146401,catalina-exec-12,0
1570522146402,catalina-exec-12,1
1570522146402,catalina-exec-12,1
1570522146415,catalina-exec-12,0
1570522146417,catalina-exec-12,1
1570522146417,catalina-exec-12,1
1570522146430,catalina-exec-12,0
1570522146431,catalina-exec-12,1
1570522146431,catalina-exec-12,1
1570522146444,catalina-exec-12,0
1570522146445,catalina-exec-12,1
1570522146445,catalina-exec-12,1
1570522146457,catalina-exec-12,0
1570522146458,catalina-exec-12,1
1570522146458,catalina-exec-12,1
1570522146471,catalina-exec-12,0
1570522146472,catalina-exec-12,1
1570522146472,catalina-exec-12,1
1570522146484,catalina-exec-12,0
1570522146485,catalina-exec-12,1
1570522146485,catalina-exec-12,1
1570522146503,catalina-exec-12,0
1570522146504,catalina-exec-12,1
1570522146504,catalina-exec-12,1
1570522146521,catalina-exec-12,0
1570522146522,catalina-exec-12,1
1570522146522,catalina-exec-12,1
1570522146539,catalina-exec-12,0
1570522146541,catalina-exec-12,1
1570522146541,catalina-exec-12,1
1570522146559,catalina-exec-12,0
1570522146560,catalina-exec-12,1
1570522146560,catalina-exec-12,1
1570522146578,catalina-exec-12,0
1570522146579,catalina-exec-12,1
1570522146579,catalina-exec-12,1
1570522146597,catalina-exec-12,0
1570522146599,catalina-exec-12,1
1570522146599,catalina-exec-12,1
1570522146615,catalina-exec-12,0
1570522146616,catalina-exec-12,1
1570522146616,catalina-exec-12,1
1570522146633,catalina-exec-12,0
1570522146634,catalina-exec-12,1
1570522146634,catalina-exec-12,1
1570522146651,catalina-exec-12,0
1570522146653,catalina-exec-12,1
1570522146653,catalina-exec-12,1
1570522146670,catalina-exec-12,0
1570522146671,catalina-exec-12,1
1570522146671,catalina-exec-12,1
1570522146687,catalina-exec-12,0
1570522146688,catalina-exec-12,1
1570522146688,catalina-exec-12,1
1570522146704,catalina-exec-12,0
1570522146705,catalina-exec-12,1
1570522146705,catalina-exec-12,1
1570522146722,catalina-exec-12,0
1570522146723,catalina-exec-12,1
1570522146723,catalina-exec-12,1
1570522146740,catalina-exec-12,0
1570522146741,catalina-exec-12,1
1570522146741,catalina-exec-12,1
1570522146758,catalina-exec-12,0
1570522146759,catalina-exec-12,1
1570522146759,catalina-exec-12,1
1570522146776,catalina-exec-12,0
1570522146777,catalina-exec-12,1
1570522146777,catalina-exec-12,1
1570522146794,catalina-exec-12,0
1570522146795,catalina-exec-12,1
1570522146795,catalina-exec-12,1
1570522146811,catalina-exec-12,0
1570522146812,catalina-exec-12,1
1570522146812,catalina-exec-12,1
1570522146829,catalina-exec-12,0
1570522146830,catalina-exec-12,1
1570522146830,catalina-exec-12,1
1570522146847,catalina-exec-12,0
1570522146847,catalina-exec-12,1
1570522146847,catalina-exec-12,1
1570522146865,catalina-exec-12,0
1570522146866,catalina-exec-12,1
1570522146866,catalina-exec-12,1
1570522146883,catalina-exec-12,0
1570522146884,catalina-exec-12,1
1570522146884,catalina-exec-12,1
1570522146901,catalina-exec-12,0
1570522146902,catalina-exec-12,1
1570522146902,catalina-exec-12,1
1570522146919,catalina-exec-12,0
1570522146920,catalina-exec-12,1
1570522146920,catalina-exec-12,1
1570522146937,catalina-exec-12,0
1570522146938,catalina-exec-12,1
1570522146938,catalina-exec-12,1
1570522146955,catalina-exec-12,0
1570522146956,catalina-exec-12,1
1570522146956,catalina-exec-12,1
1570522146973,catalina-exec-12,0
1570522146974,catalina-exec-12,1
1570522146975,catalina-exec-12,1
1570522146991,catalina-exec-12,0
1570522146992,catalina-exec-12,1
1570522146993,catalina-exec-12,1
1570522160036,catalina-exec-43,0
1570522160040,catalina-exec-43,1
1570522160040,catalina-exec-43,1
1570522178915,catalina-exec-14,0
1570522178918,catalina-exec-14,1
1570522178918,catalina-exec-14,1
1570522191328,catalina-exec-2,0
1570522200504,catalina-exec-47,0
1570522200527,catalina-exec-47,0
1570522200527,catalina-exec-47,1
1570522200549,catalina-exec-47,0
1570522201646,catalina-exec-47,1
1570522201647,catalina-exec-47,1
1570522201673,catalina-exec-47,0
1570522202947,catalina-exec-47,1
1570522202948,catalina-exec-47,1
1570522202974,catalina-exec-47,0
1570522204392,catalina-exec-47,1
1570522204392,catalina-exec-47,1
1570522204419,catalina-exec-47,0
1570522206014,catalina-exec-47,1
1570522206015,catalina-exec-47,1
1570522206049,catalina-exec-47,0
1570522206063,catalina-exec-47,1
1570522206063,catalina-exec-47,1
1570522206079,catalina-exec-47,0
1570522206094,catalina-exec-47,1
1570522206094,catalina-exec-47,1
1570522206107,catalina-exec-47,0
1570522206107,catalina-exec-47,1
1570522206107,catalina-exec-47,1
1570522208151,catalina-exec-21,0
1570522260619,catalina-exec-10,0
1570522260639,catalina-exec-10,0
1570522260640,catalina-exec-10,1
1570522260659,catalina-exec-10,0
1570522261733,catalina-exec-10,1
1570522261733,catalina-exec-10,1
1570522261761,catalina-exec-10,0
1570522263076,catalina-exec-10,1
1570522263077,catalina-exec-10,1
1570522263110,catalina-exec-10,0
1570522264415,catalina-exec-10,1
1570522264416,catalina-exec-10,1
1570522264442,catalina-exec-10,0
1570522265771,catalina-exec-10,1
1570522265772,catalina-exec-10,1
1570522265788,catalina-exec-10,0
1570522265799,catalina-exec-10,1
1570522265799,catalina-exec-10,1
1570522265813,catalina-exec-10,0
1570522265839,catalina-exec-10,1
1570522265839,catalina-exec-10,1
1570522265852,catalina-exec-10,0
1570522265853,catalina-exec-10,1
1570522265853,catalina-exec-10,1
1570522276521,catalina-exec-36,0
1570522276523,catalina-exec-36,1
1570522276523,catalina-exec-36,1
1570522287047,catalina-exec-26,0
1570522287049,catalina-exec-26,1
1570522287049,catalina-exec-26,1
1570522302029,catalina-exec-31,0
1570522302032,catalina-exec-31,1
1570522302032,catalina-exec-31,1
1570522306398,catalina-exec-19,0
1570522306515,catalina-exec-19,1
1570522306516,catalina-exec-19,1
1570522318322,catalina-exec-27,0
1570522318325,catalina-exec-27,1
1570522318325,catalina-exec-27,1
1570522320515,catalina-exec-49,0
1570522320539,catalina-exec-49,0
1570522320539,catalina-exec-49,1
1570522320563,catalina-exec-49,0
1570522321648,catalina-exec-49,1
1570522321648,catalina-exec-49,1
1570522321677,catalina-exec-49,0
1570522323067,catalina-exec-49,1
1570522323067,catalina-exec-49,1
1570522323093,catalina-exec-49,0
1570522324324,catalina-exec-49,1
1570522324325,catalina-exec-49,1
1570522324352,catalina-exec-49,0
1570522325723,catalina-exec-49,1
1570522325724,catalina-exec-49,1
1570522325740,catalina-exec-49,0
1570522325752,catalina-exec-49,1
1570522325752,catalina-exec-49,1
